asset_id,business_type,industry,postcode,latitude,longitude,asset_value,annual_revenue,coverage_limit
VIC1754,plant_hire_yard,construction,3350,-37.572576,143.82855,3312080.38,2886015.81,346258.08
VIC1755,motel,tourism,3008,-37.817411,144.950415,1834615.64,1850689.38,266539.87
VIC1756,light_manufacturing,manufacturing,3011,-37.790569,144.900188,1155904.75,1910931.14,108522.92
VIC1757,accounting_firm,professional_services,3340,-37.689329,144.460494,2813629.59,3996215.76,296811.17
VIC1758,restaurant,hospitality,3006,-37.822818,144.972743,150000,221800.92,25000
VIC1759,strata_management_office,property_services,3400,-36.717249,142.19531,304455.53,533845.59,31062.49
VIC1760,accounting_firm,professional_services,3020,-37.78111,144.83583,473671.12,,97765.85
VIC1761,trade_supplier,construction,3730,-36.00247,146.021526,1513117.82,1543382.94,280532.85
VIC1762,winery_cellar_door,tourism,3189,-37.952325,145.041418,557514.68,1073417.97,40608.86
VIC1763,bakery,hospitality,3677,-36.369382,146.347333,528523.39,518279.75,25000
VIC1764,timber_processing,manufacturing,3850,-38.094605,147.093695,11333711.31,24459045.95,2185841.25
VIC1765,tour_operator,tourism,3072,-37.741703,145.00026,1452945.85,457504.03,96173.77
VIC1766,accounting_firm,professional_services,3280,-38.391574,142.49801,472036.58,178507.83,87624.68
VIC1767,medical_imaging_clinic,healthcare,3337,-37.706702,144.579222,2087649.1,2312414.75,436518.93
VIC1768,furniture_store,retail,3170,-37.943107,145.16867,4841600.01,8548422.54,215081.88
VIC1769,tyre_service,automotive,3730,-35.993162,146.005008,1059794.36,1665322.85,177740.85
VIC1770,materials_yard,construction,3840,-38.219498,146.389208,2716357.28,4463886.53,317919.51
VIC1771,electrical_wholesaler,wholesale_trade,3171,-37.947168,145.162355,977051.2,912631.7,60861.85
VIC1772,catering_kitchen,hospitality,3121,-37.811815,144.994821,511343.11,,50049.15
VIC1773,wholesale_food_supplier,wholesale_trade,3171,-37.953353,145.128632,2107983.07,973289.95,203375.65
VIC1774,beverage_distributor,wholesale_trade,3350,-37.567201,143.821476,3830089.99,1867418.37,812571.12
VIC1775,plumbing_wholesaler,wholesale_trade,3066,-37.810414,144.987901,1176799.81,2400872.73,73227.42
VIC1776,pharmacy_retail,retail,3175,-37.99635,145.219018,383426.34,,70500.2
VIC1777,dairy_processor,food_and_beverage,3000,-37.813013,144.966957,3621357.13,7087322.06,504427.2
VIC1778,contractor_office,construction,3006,-37.819669,144.965618,1526767.05,3080654.09,141585.32
VIC1779,pharmacy,healthcare,3136,-37.784741,145.278535,4343321,7957027.71,901945.23
VIC1780,packaging_facility,manufacturing,3028,-37.865255,144.756859,2781607.57,1648646.41,403564.35
VIC1781,gym,recreation,3672,-36.564385,145.981795,7984577.35,6931471.08,513309.08
VIC1782,packaging_facility,manufacturing,3061,-37.652158,144.950495,5836745.33,8334064.49,833378.86
VIC1783,water_services_depot,essential_services,3630,-36.407994,145.409103,11774521.69,16179980.56,1072609.42
VIC1784,electrical_wholesaler,wholesale_trade,3220,-38.142417,144.406237,2355921.92,925131.44,124225.33
VIC1785,pub,hospitality,3000,-37.819777,144.972437,206162.63,430482.63,42613.77
VIC1786,retail_store,retail,3377,-37.279555,142.905094,1253406.16,1245522.07,211984.93
VIC1787,taxi_operations_base,transport,3550,-36.772997,144.307977,1338555.79,533810.85,240824.99
VIC1788,pharmacy,healthcare,3280,-38.36911,142.481633,916889.21,1842590.74,138667.4
VIC1789,bakery_factory,food_and_beverage,3056,-37.768413,144.970763,1589854.57,1188030.98,301441.71
VIC1790,caravan_park,tourism,3066,-37.799516,144.993741,1847660.5,1201184.55,341904.9
VIC1791,bakery,hospitality,3182,-37.865003,144.991421,150000,100000,32990.86
VIC1792,catering_kitchen,hospitality,3233,-38.75707,143.690508,1338335.06,2257982.43,256938.41
VIC1793,architecture_studio,professional_services,3909,-37.869823,147.995981,2130036.12,1779310.18,343661.56
VIC1794,consulting_office,professional_services,3030,-37.912542,144.752487,1399487.92,1217384.04,184380.55
VIC1795,refrigerated_storage,storage,3168,-37.905762,145.125783,541474.08,1047626.77,108445.13
VIC1796,real_estate_agency,professional_services,3030,-37.908054,144.719105,1954376.45,2263929.19,392552.47
VIC1797,winery_cellar_door,tourism,3228,-38.327952,144.298724,697622.9,224945.28,63383.28
VIC1798,takeaway_food,hospitality,3053,-37.794812,144.956775,314193.65,224880.02,25000
VIC1799,vocational_campus,education,3058,-37.748853,144.980977,769586.36,715658.58,81000.54
VIC1800,neighbourhood_centre,community_services,3000,-37.805807,144.953677,1859451.93,1296605.09,375814.16
VIC1801,parts_supplier,automotive,3182,-37.857324,144.979953,2783286.73,5158897.82,592208.3
VIC1802,office,professional_services,3065,-37.801425,144.969196,529263.55,413053.01,75760.42
VIC1803,restaurant,hospitality,3450,-37.077519,144.209608,969337.32,1110062.42,171575.76
VIC1804,trade_supplier,construction,3977,-38.120197,145.289032,1850665.86,1735003.62,192896.62
VIC1805,office,professional_services,3056,-37.776565,144.949364,965990.45,1427002.77,73324.87
VIC1806,security_services_office,property_services,3677,-36.368874,146.28349,362065.13,669018.63,54032.28
VIC1807,refrigerated_storage,storage,3043,-37.693322,144.871054,2858972.2,5002003.31,566594.75
VIC1808,plant_hire_yard,construction,3850,-38.098947,147.045944,2726090.84,2149988.98,340576.74
VIC1809,retail_store,retail,3182,-37.870401,144.964952,2294731.43,1680124.18,179160.66
VIC1810,entertainment_venue,recreation,3182,-37.872293,144.974425,150000,243461.52,25000
VIC1811,equipment_storage,storage,3175,-37.981276,145.184342,3728281.84,8015559.22,455206.63
VIC1812,tyre_service,automotive,3199,-38.122231,145.106817,2388465.66,2726999.93,344929.03
VIC1813,warehouse,logistics,3170,-37.908438,145.156779,232675.43,194440.42,25000
VIC1814,warehouse,logistics,3028,-37.842453,144.758082,5118108.97,4767684.57,1088804.09
VIC1815,telecommunications_exchange,essential_services,3182,-37.875329,144.96739,2873387.79,3726235.61,422927.6
VIC1816,catering_kitchen,hospitality,3550,-36.772783,144.284144,347324.85,687417.34,38910.14
VIC1817,architecture_studio,professional_services,3058,-37.756081,144.954735,2747520.45,1095541.96,543037.55
VIC1818,legal_practice,professional_services,3011,-37.792026,144.895035,708739.17,,90729.97
VIC1819,trade_supplier,construction,3931,-38.22491,145.021306,1281049.58,1314675.47,73000.54
VIC1820,indoor_sports_centre,recreation,3953,-38.482117,145.963747,1503587.55,2269472.67,172110.8
VIC1821,tyre_service,automotive,3350,-37.547862,143.882088,588938.71,985031.91,109895.11
VIC1822,last_mile_depot,logistics,3182,-37.874417,144.990877,1552593.85,2936953.65,268108.15
VIC1823,plumbing_wholesaler,wholesale_trade,3053,-37.79129,144.970359,624171.14,535233.61,136063.68
VIC1824,electronics_repair,technology,3810,-38.063803,145.490314,522956.22,594569.21,52259.11
VIC1825,materials_yard,construction,3076,-37.631266,145.019402,3173928.3,1725946.06,529426.2
VIC1826,equipment_storage,storage,3028,-37.850665,144.741839,537075.33,640334.05,76542.51
VIC1827,electronics_repair,technology,3977,-38.086724,145.283111,393113.17,599878.2,55519.85
VIC1828,pharmacy,healthcare,3400,-36.706593,142.220185,5638686.95,11875129.06,1211136.39
VIC1829,allied_health_centre,healthcare,3280,-38.388848,142.453827,1240575.04,1476611.09,229229.55
VIC1830,office,professional_services,3000,-37.823871,144.959458,384679.04,346763.5,78095.56
VIC1831,building_services_office,construction,3061,-37.687734,144.951642,1957462.24,,86636.66
VIC1832,clothing_store,retail,3065,-37.801174,144.968251,1177751.2,1239610.82,247467.73
VIC1833,pharmacy_retail,retail,3226,-38.25379,144.521876,996278.33,1292886.24,129148.9
VIC1834,cafe,hospitality,3121,-37.813734,144.98576,833582.28,292460.33,35617.66
VIC1835,childcare_centre,education,3810,-38.070672,145.474455,957966.29,1160223.53,47790.2
VIC1836,wholesale_food_supplier,wholesale_trade,3465,-37.050788,143.710414,6481446.86,5828609.18,289093.37
VIC1837,indoor_sports_centre,recreation,3066,-37.797525,144.996214,814521.77,1755786.33,47050.9
VIC1838,freight_depot,logistics,3028,-37.877303,144.793673,2405792.77,4049103.67,493526.23
VIC1839,bakery,hospitality,3170,-37.930255,145.160244,394106.45,329505.19,31608.81
VIC1840,clothing_store,retail,3020,-37.782845,144.848984,607029.86,1036710.43,90927.41
VIC1841,self_storage_facility,storage,3199,-38.151564,145.152832,2271642.93,3196269.38,263225.09
VIC1842,cafe,hospitality,3140,-37.771293,145.351173,1232172.3,1694568.5,260689.79
VIC1843,trade_wholesaler,wholesale_trade,3008,-37.815939,144.942912,628803.26,1071560.35,71320.23
VIC1844,catering_kitchen,hospitality,3020,-37.780882,144.850556,300323.65,461221.01,25000
VIC1845,plumbing_wholesaler,wholesale_trade,3121,-37.816477,144.996805,912122.22,637295.93,151573.86
VIC1846,catering_kitchen,hospitality,3056,-37.765193,144.978329,194643.15,369065.04,25000
VIC1847,clothing_store,retail,3000,-37.810994,144.972748,1397427.4,442211.03,274353.85
VIC1848,trade_supplier,construction,3377,-37.283868,142.937384,299196.06,165247.56,39086.86
VIC1849,dairy_processor,food_and_beverage,3066,-37.807844,144.981155,441307.48,824714.1,69698.39
VIC1850,catering_kitchen,hospitality,3189,-37.953547,145.065517,150000,261178.73,30874.05
VIC1851,wholesale_food_supplier,wholesale_trade,3043,-37.708725,144.885625,2042778.52,3328317.01,98900.26
VIC1852,produce_storage,agriculture,3953,-38.483783,145.948185,559261.96,173572.69,112792.11
VIC1853,security_services_office,property_services,3121,-37.825879,144.985125,288479.73,302974.42,25000
VIC1854,electrical_wholesaler,wholesale_trade,3168,-37.937617,145.108676,1846151.4,,350516.2
VIC1855,courier_depot,transport,3280,-38.405271,142.488162,685739.72,219622.48,148704.07
VIC1856,bakery_factory,food_and_beverage,3564,-36.135774,144.7604,1969463.12,939365.12,404439.49
VIC1857,refrigerated_storage,storage,3053,-37.80158,144.968117,2081591.78,1655572.5,201377.63
VIC1858,light_manufacturing,manufacturing,3182,-37.870945,144.994827,3984357.81,6809184.23,614119.76
VIC1859,water_services_depot,essential_services,3174,-37.970001,145.189012,700715.88,1127764.45,149157.37
VIC1860,parts_supplier,automotive,3672,-36.541761,145.982384,1879670.84,4061557.32,324811.32
VIC1861,supermarket,retail,3000,-37.81992,144.966298,812956.48,786077.91,174795.04
VIC1862,freight_depot,logistics,3140,-37.766893,145.32504,9070366.22,17174961.7,1214361.81
VIC1863,tutoring_centre,education,3043,-37.69728,144.890739,1013410.89,2072189.96,203780.21
VIC1864,building_services_office,construction,3000,-37.81108,144.973486,1571832.3,3256030.46,204051.85
VIC1865,transport_office,transport,3174,-37.951974,145.151532,1114634.4,2142662.66,227698.3
VIC1866,electronics_store,retail,3550,-36.743875,144.262132,701125.54,1253664.34,110318.85
VIC1867,restaurant,hospitality,3121,-37.811732,145.004265,470075.83,808168.65,51845.86
VIC1868,bakery_factory,food_and_beverage,3000,-37.807281,144.954813,2356354.89,4720149.45,367905.75
VIC1869,beverage_distributor,wholesale_trade,3000,-37.811788,144.963837,1030131.27,1678209.43,188147.2
VIC1870,metal_fabrication,manufacturing,3500,-34.182231,142.204976,897972.87,1741522.64,85313.26
VIC1871,supermarket,retail,3220,-38.130472,144.398609,178270.09,187711.1,28519.23
VIC1872,real_estate_agency,professional_services,3844,-38.181579,146.54387,949813.32,920680.17,96658.03
VIC1873,software_office,technology,3182,-37.876804,144.989028,608663.81,616067.32,30288.76
VIC1874,consulting_office,professional_services,3121,-37.809057,144.989547,809537.09,1178031.33,66815.97
VIC1875,accounting_firm,professional_services,3199,-38.116027,145.134155,556061.75,960137.14,120235.46
VIC1876,transport_office,transport,3250,-38.345701,143.553793,1968616.85,1118253.69,303198.52
VIC1877,commercial_kitchen,food_and_beverage,3550,-36.743167,144.238612,2165829.7,4136933.44,222210.05
VIC1878,panel_beater,automotive,3228,-38.341212,144.3037,1368957.52,586399.82,144803.07
VIC1879,produce_storage,agriculture,3730,-36.035125,146.00381,2253176.63,3930383.22,392893.2
VIC1880,irrigation_supplier,agriculture,3350,-37.545035,143.823714,404661.88,214696.33,45149.58
VIC1881,warehouse,logistics,3065,-37.79368,144.984624,5453178.03,7967607.55,1026173.24
VIC1882,trade_supplier,construction,3660,-37.024393,145.160942,468993.56,192669.99,85418.16
VIC1883,cafe,hospitality,3020,-37.79959,144.82003,751005.81,1224439.27,115084.57
VIC1884,real_estate_agency,professional_services,3153,-37.858267,145.272115,2725568.3,5130870.15,220284.29
VIC1885,trade_supplier,construction,3053,-37.799878,144.956833,501956.22,745786.73,39358.42
VIC1886,vocational_campus,education,3400,-36.733125,142.197758,8178368.98,12289291.73,756311.73
VIC1887,facility_management_office,property_services,3153,-37.838043,145.262308,187275.07,205913.73,25000
VIC1888,car_dealership,automotive,3228,-38.342704,144.301993,419057.21,435068.79,60021.82
VIC1889,panel_beater,automotive,3170,-37.922389,145.149344,983737.32,494492.15,203354.59
VIC1890,pharmacy_retail,retail,3065,-37.796002,144.974288,298969.42,216296.16,64974.31
VIC1891,trade_wholesaler,wholesale_trade,3690,-36.135171,146.907686,699951.7,418276.03,82345.77
VIC1892,freight_depot,logistics,3630,-36.417104,145.388446,2968932.6,6235643.91,251008.78
VIC1893,clothing_store,retail,3043,-37.722741,144.86231,1559043.81,674492.53,284166.87
VIC1894,cleaning_services_depot,property_services,3722,-37.07129,146.093167,304497.9,231436.18,31973.8
VIC1895,bakery,hospitality,3220,-38.131681,144.33963,185481.09,260234.15,33181.43
VIC1896,private_college,education,3220,-38.140597,144.32268,1632246.62,534502.78,295171.49
VIC1897,mechanic_workshop,automotive,3140,-37.73931,145.342172,4101225.91,8590907.42,753466.98
VIC1898,trade_supplier,construction,3065,-37.805027,144.974453,991349.33,1036546.28,44463.67
VIC1899,irrigation_supplier,agriculture,3825,-38.187698,146.265257,819447.75,761357.62,149753.13
VIC1900,emergency_services_support,essential_services,3153,-37.832912,145.254362,525978.18,403179.5,73043.84
VIC1901,allied_health_centre,healthcare,3121,-37.81519,145.001269,1638450.33,3473986.86,104924.66
VIC1902,parts_supplier,automotive,3672,-36.563918,145.977206,150000,293322.83,28070.2
VIC1903,freight_depot,logistics,3134,-37.793888,145.235896,1909802.57,2221285.71,96512.9
VIC1904,grain_storage,agriculture,3280,-38.37137,142.501454,1587871.96,1982491.23,244411.2
VIC1905,electronics_store,retail,3000,-37.814554,144.970021,4637137.79,5125508.49,438110.56
VIC1906,real_estate_agency,professional_services,3136,-37.78265,145.257829,732891.12,389443.09,113826.78
VIC1907,architecture_studio,professional_services,3182,-37.863523,144.98604,436580.05,588194.28,92226.66
VIC1908,winery_cellar_door,tourism,3340,-37.680279,144.433701,906254.37,1500069.18,190969.42
VIC1909,plant_hire_yard,construction,3730,-36.016411,145.998849,3038211.71,3586340.3,391078.69
VIC1910,metal_fabrication,manufacturing,3008,-37.80937,144.951326,2148981.43,1624393.33,406672.09
VIC1911,bakery,hospitality,3136,-37.805702,145.276972,621737.58,1106424.39,69427.76
VIC1912,office,professional_services,3136,-37.78661,145.255389,2075124.03,646337.06,232525.4
VIC1913,pharmacy_retail,retail,3350,-37.581539,143.858748,1494333.31,3139926.64,228950.48
VIC1914,hardware_store,retail,3233,-38.757439,143.649828,1211052.89,1397117.73,240730.95
VIC1915,training_centre,education,3008,-37.818667,144.946364,1460372.28,2634983.25,320499.06
VIC1916,medical_imaging_clinic,healthcare,3053,-37.803052,144.972741,1604070.96,3318934.7,70951.74
VIC1917,electrical_wholesaler,wholesale_trade,3350,-37.582047,143.817903,1435983.4,2744118.66,164815.38
VIC1918,brewery,food_and_beverage,3199,-38.128967,145.141873,1086789.38,1261933.21,204315.55
VIC1919,furniture_store,retail,3825,-38.19401,146.251637,1884898.29,2877021.29,135410.42
VIC1920,last_mile_depot,logistics,3672,-36.539796,145.999591,2397061.68,1792063.85,252428.19
VIC1921,vocational_campus,education,3047,-37.670103,144.911617,433442.47,,42568.4
VIC1922,electronics_store,retail,3047,-37.697296,144.903576,499002.25,1034166.96,109708.95
VIC1923,parts_supplier,automotive,3672,-36.555838,145.960606,860908.73,1426204.77,89362.02
VIC1924,bakery,hospitality,3140,-37.754895,145.371579,1872626.58,2916673.04,215215.34
VIC1925,trade_supplier,construction,3182,-37.869727,144.968058,3069253.51,1183091.94,434453.24
VIC1926,pub,hospitality,3008,-37.814587,144.955191,190845,271691.1,25000
VIC1927,panel_beater,automotive,3153,-37.838003,145.272236,1448576.74,1739969.62,138916.5
VIC1928,furniture_store,retail,3066,-37.795568,144.982532,2798475.26,2370335.84,345492.85
VIC1929,timber_processing,manufacturing,3280,-38.381274,142.499253,8026407.06,16012105.33,429723.43
VIC1930,facility_management_office,property_services,3850,-38.086278,147.061641,150000,257096.63,25078.8
VIC1931,retail_store,retail,3228,-38.327548,144.311549,474314.68,1008535.69,42532.14
VIC1932,motel,tourism,3000,-37.813464,144.963924,295520.67,567952.7,55475.6
VIC1933,catering_kitchen,hospitality,3850,-38.093052,147.05401,589973.2,868890.54,35605.14
VIC1934,security_services_office,property_services,3182,-37.859541,144.984943,1165568.24,349733.83,175564.64
VIC1935,materials_yard,construction,3220,-38.140274,144.384383,2624151.79,1014282.61,272993.41
VIC1936,utility_depot,essential_services,3844,-38.170827,146.551029,1765782.84,2922663.42,194546.72
